english	german	score
/home/sander/Desktop/test_doc_alignment/en/ecb_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecb_2013_de.pdf	0.9634006023406982
/home/sander/Desktop/test_doc_alignment/en/osha_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/osha_2013_de.pdf	0.962332010269165
/home/sander/Desktop/test_doc_alignment/en/op14_04_en.pdf	/home/sander/Desktop/test_doc_alignment/de/op14_04_de.pdf	0.9622362852096558
/home/sander/Desktop/test_doc_alignment/en/esma_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/esma_2013_de.pdf	0.962188184261322
/home/sander/Desktop/test_doc_alignment/en/schools_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/schools_2011_de.pdf	0.9621031284332277
/home/sander/Desktop/test_doc_alignment/en/sisnet_2007_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sisnet_2007_de.pdf	0.961115062236786
/home/sander/Desktop/test_doc_alignment/en/eige_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eige_2013_de.pdf	0.961066484451294
/home/sander/Desktop/test_doc_alignment/en/schools_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/schools_2009_de.pdf	0.9606956839561462
/home/sander/Desktop/test_doc_alignment/en/ethicalguide_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ethicalguide_de.pdf	0.9605687856674194
/home/sander/Desktop/test_doc_alignment/en/cepol_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cepol_2013_de.pdf	0.9604164361953736
/home/sander/Desktop/test_doc_alignment/en/epf_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/epf_2011_de.pdf	0.9600178003311156
/home/sander/Desktop/test_doc_alignment/en/efca_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/efca_2011_de.pdf	0.9598597884178162
/home/sander/Desktop/test_doc_alignment/en/frontex2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/frontex2011_de.pdf	0.9598483443260192
/home/sander/Desktop/test_doc_alignment/en/emsa_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emsa_2011_de.pdf	0.9598038792610168
/home/sander/Desktop/test_doc_alignment/en/auditinbrief-2014-EN.pdf	/home/sander/Desktop/test_doc_alignment/de/auditinbrief-2014-DE.pdf	0.9594385027885436
/home/sander/Desktop/test_doc_alignment/en/eige_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eige_2011_de.pdf	0.9591939449310304
/home/sander/Desktop/test_doc_alignment/en/cv_herics_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_herics_de.pdf	0.9587609171867372
/home/sander/Desktop/test_doc_alignment/en/esma_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/esma_2011_de.pdf	0.9584411382675172
/home/sander/Desktop/test_doc_alignment/en/galileo_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/galileo_2008_de.pdf	0.9584375619888306
/home/sander/Desktop/test_doc_alignment/en/OP20_05_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/OP20_05_DE.pdf	0.9583208560943604
/home/sander/Desktop/test_doc_alignment/en/epf_2012_en.pdf	/home/sander/Desktop/test_doc_alignment/de/epf_2011_de.pdf	0.9582101106643676
/home/sander/Desktop/test_doc_alignment/en/galileo_09_en.pdf	/home/sander/Desktop/test_doc_alignment/de/galileo_09_de.pdf	0.9580114483833312
/home/sander/Desktop/test_doc_alignment/en/acer_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/acer_2011_de.pdf	0.957878053188324
/home/sander/Desktop/test_doc_alignment/en/schools_2007_en.pdf	/home/sander/Desktop/test_doc_alignment/de/schools_2007_de.pdf	0.9577949047088624
/home/sander/Desktop/test_doc_alignment/en/efsa_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/efsa_2011_de.pdf	0.95773184299469
/home/sander/Desktop/test_doc_alignment/en/eurojust_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eurojust_2013_de.pdf	0.957575798034668
/home/sander/Desktop/test_doc_alignment/en/erc_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/erc_2013_de.pdf	0.9562364816665648
/home/sander/Desktop/test_doc_alignment/en/era_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/era_2011_de.pdf	0.9562200903892516
/home/sander/Desktop/test_doc_alignment/en/eiopa_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eiopa_2011_de.pdf	0.9558606147766112
/home/sander/Desktop/test_doc_alignment/en/sesar_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sesar_2011_de.pdf	0.955511212348938
/home/sander/Desktop/test_doc_alignment/en/etf_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/etf_2009_de.pdf	0.955235719680786
/home/sander/Desktop/test_doc_alignment/en/sisnet_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sisnet_2008_de.pdf	0.9550111889839172
/home/sander/Desktop/test_doc_alignment/en/ecdc_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecdc_2011_de.pdf	0.9547903537750244
/home/sander/Desktop/test_doc_alignment/en/op16_01_en.pdf	/home/sander/Desktop/test_doc_alignment/de/op16_01_de.pdf	0.9546583890914916
/home/sander/Desktop/test_doc_alignment/en/sisnet_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sisnet_2010_de.pdf	0.9544677138328552
/home/sander/Desktop/test_doc_alignment/en/enisa_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/enisa_2011_de.pdf	0.9543361067771912
/home/sander/Desktop/test_doc_alignment/en/eea_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eea_2011_de.pdf	0.953898549079895
/home/sander/Desktop/test_doc_alignment/en/echa_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/echa_2013_de.pdf	0.9538289308547974
/home/sander/Desktop/test_doc_alignment/en/etf_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/etf_2011_de.pdf	0.9532531499862672
/home/sander/Desktop/test_doc_alignment/en/emcdda_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emcdda_2013_de.pdf	0.9530927538871764
/home/sander/Desktop/test_doc_alignment/en/cleansky_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cleansky_2011_de.pdf	0.9530170559883118
/home/sander/Desktop/test_doc_alignment/en/etf_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/etf_2008_de.pdf	0.9528412222862244
/home/sander/Desktop/test_doc_alignment/en/fra_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/fra_2008_de.pdf	0.9524527788162231
/home/sander/Desktop/test_doc_alignment/en/cedefop_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cedefop_2011_de.pdf	0.9516232013702391
/home/sander/Desktop/test_doc_alignment/en/schools_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/schools_2011_de.pdf	0.951579451560974
/home/sander/Desktop/test_doc_alignment/en/cv_murphy_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_murphy_de.pdf	0.951450526714325
/home/sander/Desktop/test_doc_alignment/en/eurojust_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eurojust_2011_de.pdf	0.9513311386108398
/home/sander/Desktop/test_doc_alignment/en/imi_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/imi_2011_de.pdf	0.951099693775177
/home/sander/Desktop/test_doc_alignment/en/eurofound_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eurofound_2011_de.pdf	0.9509907960891724
/home/sander/Desktop/test_doc_alignment/en/rea_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/rea_2011_de.pdf	0.9507423043251038
/home/sander/Desktop/test_doc_alignment/en/fra_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/fra_2011_de.pdf	0.9504919052124025
/home/sander/Desktop/test_doc_alignment/en/easa_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/easa_2008_de.pdf	0.9503492712974548
/home/sander/Desktop/test_doc_alignment/en/ear_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ear_2008_de.pdf	0.9500965476036072
/home/sander/Desktop/test_doc_alignment/en/eurojust_2003_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eurojust_2003_de.pdf	0.949681043624878
/home/sander/Desktop/test_doc_alignment/en/eniac_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eniac_2011_de.pdf	0.9496304988861084
/home/sander/Desktop/test_doc_alignment/en/emcdda_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emcdda_2011_de.pdf	0.9492844343185424
/home/sander/Desktop/test_doc_alignment/en/eba_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eba_2011_de.pdf	0.9492459893226624
/home/sander/Desktop/test_doc_alignment/en/cdt_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cdt_2011_de.pdf	0.9492040276527404
/home/sander/Desktop/test_doc_alignment/en/ecb_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecb_2010_de.pdf	0.9486203193664552
/home/sander/Desktop/test_doc_alignment/en/ema_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ema_2013_de.pdf	0.9486183524131776
/home/sander/Desktop/test_doc_alignment/en/echa_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/echa_2011_de.pdf	0.9484329223632812
/home/sander/Desktop/test_doc_alignment/en/sr05_01_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr05_01_de.pdf	0.9483763575553894
/home/sander/Desktop/test_doc_alignment/en/artemis_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/artemis_2011_de.pdf	0.9483228325843812
/home/sander/Desktop/test_doc_alignment/en/JUS_2018_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/JUS_2018_DE.pdf	0.9482278227806092
/home/sander/Desktop/test_doc_alignment/en/iter_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/iter_2011_de.pdf	0.9481780529022216
/home/sander/Desktop/test_doc_alignment/en/cv_wojciechowski_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_wojciechowski_de.pdf	0.948066771030426
/home/sander/Desktop/test_doc_alignment/en/osha_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/osha_2011_de.pdf	0.94752299785614
/home/sander/Desktop/test_doc_alignment/en/cv_parts_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_parts_de.pdf	0.9471617341041564
/home/sander/Desktop/test_doc_alignment/en/ohmi_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ohmi_2011_de.pdf	0.946865737438202
/home/sander/Desktop/test_doc_alignment/en/emsa_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emsa_2008_de.pdf	0.946642816066742
/home/sander/Desktop/test_doc_alignment/en/cdt_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cdt_2008_de.pdf	0.946341633796692
/home/sander/Desktop/test_doc_alignment/en/europol_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/europol_2011_de.pdf	0.946273386478424
/home/sander/Desktop/test_doc_alignment/en/berec_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/berec_2011_de.pdf	0.9462260603904724
/home/sander/Desktop/test_doc_alignment/en/cpvo_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cpvo_2013_de.pdf	0.946175754070282
/home/sander/Desktop/test_doc_alignment/en/OP18_01_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/OP18_01_DE.pdf	0.9461361169815063
/home/sander/Desktop/test_doc_alignment/en/enisa_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/enisa_2009_de.pdf	0.9461205005645752
/home/sander/Desktop/test_doc_alignment/en/eacea_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eacea_2008_de.pdf	0.9460269212722778
/home/sander/Desktop/test_doc_alignment/en/erc_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/erc_2011_de.pdf	0.945884108543396
/home/sander/Desktop/test_doc_alignment/en/era_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/era_2009_de.pdf	0.9456557035446168
/home/sander/Desktop/test_doc_alignment/en/eahc_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eahc_2009_de.pdf	0.9454638361930848
/home/sander/Desktop/test_doc_alignment/en/fra_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/galileo_2009_de.pdf	0.9453415274620056
/home/sander/Desktop/test_doc_alignment/en/monetary_1997_en.pdf	/home/sander/Desktop/test_doc_alignment/de/monetary_1997_de.pdf	0.9451332092285156
/home/sander/Desktop/test_doc_alignment/en/ecdc_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecdc_2009_de.pdf	0.9449260830879213
/home/sander/Desktop/test_doc_alignment/en/sr98_18_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr98_18_de.pdf	0.9447845220565796
/home/sander/Desktop/test_doc_alignment/en/emsa_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emsa_2010_de.pdf	0.944670557975769
/home/sander/Desktop/test_doc_alignment/en/ar98_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ar98_de.pdf	0.9445945024490356
/home/sander/Desktop/test_doc_alignment/en/OP16_02_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/OP16_02_DE.pdf	0.9443143010139464
/home/sander/Desktop/test_doc_alignment/en/ema_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ema_2011_de.pdf	0.9439767003059388
/home/sander/Desktop/test_doc_alignment/en/sesar_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sesar_2009_de.pdf	0.9438833594322203
/home/sander/Desktop/test_doc_alignment/en/cv_lamarque_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_lamarque_de.pdf	0.9437140822410583
/home/sander/Desktop/test_doc_alignment/en/op14_06_en.pdf	/home/sander/Desktop/test_doc_alignment/de/op14_06_de.pdf	0.9434698820114136
/home/sander/Desktop/test_doc_alignment/en/emsa_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emsa_2009_de.pdf	0.9433860778808594
/home/sander/Desktop/test_doc_alignment/en/emsa_2003_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eea_2003_de.pdf	0.9433559775352478
/home/sander/Desktop/test_doc_alignment/en/eahc_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eahc_2008_de.pdf	0.943118691444397
/home/sander/Desktop/test_doc_alignment/en/cedefop_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cedefop_2008_de.pdf	0.9430652856826782
/home/sander/Desktop/test_doc_alignment/en/schools_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/schools_2008_de.pdf	0.9430141448974608
/home/sander/Desktop/test_doc_alignment/en/ecdc_2007_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecdc_2007_de.pdf	0.9425494074821472
/home/sander/Desktop/test_doc_alignment/en/translation_1998_en.pdf	/home/sander/Desktop/test_doc_alignment/de/translation_1998_de.pdf	0.9425203204154968
/home/sander/Desktop/test_doc_alignment/en/ecdc_2006_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecdc_2006_de.pdf	0.9424149990081788
/home/sander/Desktop/test_doc_alignment/en/galileo_2013_en.pdf	/home/sander/Desktop/test_doc_alignment/de/galileo_2012_de.pdf	0.9423970580101012
/home/sander/Desktop/test_doc_alignment/en/sr98_03_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr98_03_de.pdf	0.942352831363678
/home/sander/Desktop/test_doc_alignment/en/era_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/era_2008_de.pdf	0.9423070549964904
/home/sander/Desktop/test_doc_alignment/en/eacea_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eacea_2011_de.pdf	0.9420446753501892
/home/sander/Desktop/test_doc_alignment/en/sr98_24_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr98_24_de.pdf	0.9419370889663696
/home/sander/Desktop/test_doc_alignment/en/ecb_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecb_2009_de.pdf	0.941895306110382
/home/sander/Desktop/test_doc_alignment/en/sr95_04_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr95_04_de.pdf	0.9417682886123656
/home/sander/Desktop/test_doc_alignment/en/sr98_16_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr98_16_de.pdf	0.9415891170501708
/home/sander/Desktop/test_doc_alignment/en/ar99_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ar99_de.pdf	0.941537082195282
/home/sander/Desktop/test_doc_alignment/en/OP18_10_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/OP18_10_DE.pdf	0.9414254426956176
/home/sander/Desktop/test_doc_alignment/en/sr98_17_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr98_17_de.pdf	0.941398859024048
/home/sander/Desktop/test_doc_alignment/en/enisa_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/enisa_2008_de.pdf	0.9412901401519777
/home/sander/Desktop/test_doc_alignment/en/galileo_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/galileo_2011_de.pdf	0.9410834908485411
/home/sander/Desktop/test_doc_alignment/en/cleansky_2012_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cleansky_2013_de.pdf	0.9408667087554932
/home/sander/Desktop/test_doc_alignment/en/eea_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eea_2010_de.pdf	0.9408369064331056
/home/sander/Desktop/test_doc_alignment/en/eurofound_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eurofound_2009_de.pdf	0.9408367276191713
/home/sander/Desktop/test_doc_alignment/en/sr98_15_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr98_15_de.pdf	0.9408148527145386
/home/sander/Desktop/test_doc_alignment/en/safetyhealth_2004_en.pdf	/home/sander/Desktop/test_doc_alignment/de/safetyhealth_2004_de.pdf	0.9407172203063964
/home/sander/Desktop/test_doc_alignment/en/living_working_1999_en.pdf	/home/sander/Desktop/test_doc_alignment/de/living_working_1999_de.pdf	0.940689504146576
/home/sander/Desktop/test_doc_alignment/en/internal_market_1999_en.pdf	/home/sander/Desktop/test_doc_alignment/de/internal_market_1999_de.pdf	0.9406205415725708
/home/sander/Desktop/test_doc_alignment/en/enisa_2006_en.pdf	/home/sander/Desktop/test_doc_alignment/de/enisa_2006_de.pdf	0.9405986666679382
/home/sander/Desktop/test_doc_alignment/en/eea_2003_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emea_2003_de.pdf	0.9404492974281312
/home/sander/Desktop/test_doc_alignment/en/cedefop_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cedefop_2009_de.pdf	0.9403561353683472
/home/sander/Desktop/test_doc_alignment/en/ecb_1999_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecb_1999_de.pdf	0.9403465390205384
/home/sander/Desktop/test_doc_alignment/en/cedefop_2001_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cedefop_2001_de.pdf	0.9403426051139832
/home/sander/Desktop/test_doc_alignment/en/ecdc_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecdc_2008_de.pdf	0.9403276443481444
/home/sander/Desktop/test_doc_alignment/en/cepol_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cepol_2011_de.pdf	0.9402837753295898
/home/sander/Desktop/test_doc_alignment/en/fchju_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/fchju_2011_de.pdf	0.9402784705162048
/home/sander/Desktop/test_doc_alignment/en/efsa_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/efsa_2008_de.pdf	0.9402036666870116
/home/sander/Desktop/test_doc_alignment/en/training_2001_en.pdf	/home/sander/Desktop/test_doc_alignment/de/training_2001_de.pdf	0.9401257038116456
/home/sander/Desktop/test_doc_alignment/en/aer_2006_en.pdf	/home/sander/Desktop/test_doc_alignment/de/aer_2006_de.pdf	0.9399941563606262
/home/sander/Desktop/test_doc_alignment/en/era_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/era_2010_de.pdf	0.9397864937782288
/home/sander/Desktop/test_doc_alignment/en/cv_kozlovs_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_kozlovs_de.pdf	0.9397248029708862
/home/sander/Desktop/test_doc_alignment/en/SISNET_2016_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/SISNET_2016_DE.pdf	0.9395955204963684
/home/sander/Desktop/test_doc_alignment/en/safetyhealth_2003_en.pdf	/home/sander/Desktop/test_doc_alignment/de/safetyhealth_2003_de.pdf	0.9395447373390198
/home/sander/Desktop/test_doc_alignment/en/efsa_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/efsa_2009_de.pdf	0.9394322037696838
/home/sander/Desktop/test_doc_alignment/en/emcdda_2012_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emcdda_2013_de.pdf	0.939410388469696
/home/sander/Desktop/test_doc_alignment/en/cfca_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cfca_2009_de.pdf	0.9394007921218872
/home/sander/Desktop/test_doc_alignment/en/ecb_1998_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecb_1998_de.pdf	0.9393577575683594
/home/sander/Desktop/test_doc_alignment/en/oedt_1995_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cedefop_1995_de.pdf	0.9392486810684204
/home/sander/Desktop/test_doc_alignment/en/ar08_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ar08_de.pdf	0.9392473697662354
/home/sander/Desktop/test_doc_alignment/en/sr08_02_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr08_02_de.pdf	0.9392178654670716
/home/sander/Desktop/test_doc_alignment/en/corr_1_sr_young_farmers_en.pdf	/home/sander/Desktop/test_doc_alignment/de/corr_1_sr_young_farmers_de.pdf	0.9392004013061525
/home/sander/Desktop/test_doc_alignment/en/eahc_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eahc_2011_de.pdf	0.939197301864624
/home/sander/Desktop/test_doc_alignment/en/living_working_2000_en.pdf	/home/sander/Desktop/test_doc_alignment/de/living_working_2000_de.pdf	0.939160168170929
/home/sander/Desktop/test_doc_alignment/en/aee_1995_en.pdf	/home/sander/Desktop/test_doc_alignment/de/aee_1995_de.pdf	0.9391589164733888
/home/sander/Desktop/test_doc_alignment/en/europol_2010_en.pdf	/home/sander/Desktop/test_doc_alignment/de/europol_2010_de.pdf	0.939117968082428
/home/sander/Desktop/test_doc_alignment/en/sr94_04_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr94_04_de.pdf	0.9390747547149658
/home/sander/Desktop/test_doc_alignment/en/translation_2006_en.pdf	/home/sander/Desktop/test_doc_alignment/de/translation_2006_de.pdf	0.938956618309021
/home/sander/Desktop/test_doc_alignment/en/reconstruction_2001_en.pdf	/home/sander/Desktop/test_doc_alignment/de/reconstruction_2001_de.pdf	0.9389456510543824
/home/sander/Desktop/test_doc_alignment/en/osha_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/osha_2008_de.pdf	0.9389317035675048
/home/sander/Desktop/test_doc_alignment/en/training_2002_en.pdf	/home/sander/Desktop/test_doc_alignment/de/training_2002_de.pdf	0.9389044642448424
/home/sander/Desktop/test_doc_alignment/en/sr91_03_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr91_03_de.pdf	0.9388470649719238
/home/sander/Desktop/test_doc_alignment/en/cedefop_2002_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cedefop_2002_de.pdf	0.9387556314468384
/home/sander/Desktop/test_doc_alignment/en/ecb_2006_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ecb_2006_de.pdf	0.9386445879936218
/home/sander/Desktop/test_doc_alignment/en/eurofound_2008_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eurofound_2008_de.pdf	0.938612163066864
/home/sander/Desktop/test_doc_alignment/en/emea_2009_en.pdf	/home/sander/Desktop/test_doc_alignment/de/emea_2009_de.pdf	0.9385948777198792
/home/sander/Desktop/test_doc_alignment/en/ar07_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ar07_de.pdf	0.9385848641395568
/home/sander/Desktop/test_doc_alignment/en/monetary_1994_en.pdf	/home/sander/Desktop/test_doc_alignment/de/monetary_1994_de.pdf	0.938577115535736
/home/sander/Desktop/test_doc_alignment/en/ocvv_1997_en.pdf	/home/sander/Desktop/test_doc_alignment/de/ocvv_1997_de.pdf	0.9384737610816956
/home/sander/Desktop/test_doc_alignment/en/AAR19_EN.pdf	/home/sander/Desktop/test_doc_alignment/de/AAR19_DE.pdf	0.9384494423866272
/home/sander/Desktop/test_doc_alignment/en/eaci_2011_en.pdf	/home/sander/Desktop/test_doc_alignment/de/eaci_2011_de.pdf	0.9383776187896729
/home/sander/Desktop/test_doc_alignment/en/cv_sadzius_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_sadzius_de.pdf	0.9383396506309508
/home/sander/Desktop/test_doc_alignment/en/cv_brincat_en.pdf	/home/sander/Desktop/test_doc_alignment/de/cv_brincat_de.pdf	0.9382711052894592
/home/sander/Desktop/test_doc_alignment/en/sr06_05_en.pdf	/home/sander/Desktop/test_doc_alignment/de/sr06_05_de.pdf	0.9381056427955629
